,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,Data,Data,Data,Data,Data,Data,num
345,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,6
346,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
347,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
349,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2
350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
352,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,6
353,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
354,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6
355,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
356,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4
357,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1
358,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2
359,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
360,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1
361,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3
362,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4
364,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
365,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4
367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
368,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2
369,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
370,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
372,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
373,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2
374,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
375,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
376,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
377,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
378,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
380,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5
381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
382,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9
383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
384,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
385,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
386,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
387,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5
388,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
389,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,9
390,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3
391,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,8
392,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
393,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9
394,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
395,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
396,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
397,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
398,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
399,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
400,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2
401,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2
402,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
403,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
404,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
405,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2
406,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
407,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2
408,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,6
409,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
410,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
411,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
412,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
413,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2
414,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2
415,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
416,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
417,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
418,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
420,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
421,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
422,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
423,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
425,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2
426,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
427,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
428,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
429,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
430,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
431,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,3
432,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2
433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
434,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
435,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
436,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
437,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
438,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
439,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
441,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4
442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
443,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
444,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
445,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
446,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
447,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
448,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
449,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
450,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
451,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2
452,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
453,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4
454,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,6
455,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
456,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2
457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
458,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,4
459,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
460,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
461,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
462,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
463,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
464,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
465,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3
466,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
467,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3
468,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
469,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
470,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
471,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,12
472,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
473,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
474,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
475,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
476,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3
477,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
478,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
479,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
481,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
482,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
483,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
485,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
486,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
487,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
488,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
489,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
490,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
491,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
492,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
493,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
494,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
495,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
497,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2
498,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
502,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
503,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
504,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
505,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
507,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
508,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
509,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
510,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
511,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
512,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
513,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4
514,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7
515,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,5
516,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
517,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
518,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
519,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
520,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
521,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
522,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
523,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
524,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
525,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
526,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
527,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
528,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
529,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
530,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
531,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
532,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
533,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
534,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
535,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
536,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
537,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
538,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
539,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
540,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
541,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
542,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
544,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
545,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
546,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2
547,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
548,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
549,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
550,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
551,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
552,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
553,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
554,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
555,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
557,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
558,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
560,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2
561,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
562,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
563,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6
564,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
565,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
566,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
567,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2
568,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
569,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,3
570,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
571,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
572,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
573,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
574,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
575,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
576,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
577,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
578,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
579,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
580,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
581,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
582,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
583,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
584,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
585,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
586,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
587,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
588,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
589,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2
590,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
591,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
592,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
593,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
594,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
595,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
596,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
597,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
598,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
599,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
600,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
601,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
602,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
603,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
604,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
605,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
606,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
607,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
608,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
609,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
610,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3
611,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
612,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
614,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1
615,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
616,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
617,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
619,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
620,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
621,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
622,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
624,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
625,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
626,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
627,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
628,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1
629,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
630,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
631,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
632,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
633,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
634,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2
635,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
636,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
637,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
638,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
639,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
640,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
641,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2
642,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
643,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
644,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
645,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
646,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
647,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
648,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
649,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
650,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3
651,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
652,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
653,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
654,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
655,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
656,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
657,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
658,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
659,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
660,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1
661,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
662,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1
663,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
664,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
665,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
666,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
667,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
668,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
669,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
670,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
671,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
672,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
673,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
674,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
675,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2
676,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
677,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
678,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2
679,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
680,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
681,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
682,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
683,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
684,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2
685,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2
686,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
687,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
688,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
689,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
690,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
691,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
692,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
693,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
694,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1
695,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
696,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
697,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
698,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
699,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
700,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
701,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
703,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
704,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
705,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2
707,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
708,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
709,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
710,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1
