,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,Data,Data,Data,num
284,0,0,1,0,0,0,0,0,1,1,0,1,1,32
285,0,0,1,0,0,0,0,1,1,1,0,0,1,8
286,0,1,1,0,0,0,0,0,0,0,1,0,0,3
287,0,0,1,0,0,0,0,0,0,1,0,0,1,16
288,0,0,1,1,1,0,0,0,1,0,1,1,1,17
289,0,0,1,0,1,1,0,0,0,0,0,0,1,2
290,0,1,1,0,0,0,0,1,1,0,1,1,1,26
291,1,0,0,1,0,0,1,1,1,0,1,1,0,1
292,1,1,0,0,1,1,0,0,0,0,1,1,1,1
293,0,0,0,0,0,0,0,1,1,0,1,0,0,6
294,0,1,1,0,0,0,0,1,1,1,1,1,1,11
295,0,0,0,1,1,1,0,1,0,1,1,1,1,1
296,0,0,0,0,1,0,0,0,1,1,1,1,1,13
297,0,0,0,1,1,1,0,1,1,1,1,1,1,1
298,0,0,1,0,0,1,0,1,1,0,0,1,1,4
299,0,0,1,0,0,0,0,1,0,0,0,1,0,27
300,1,1,0,0,0,0,0,1,0,1,1,1,0,3
301,0,0,0,0,0,0,1,1,1,1,1,1,1,50
302,0,0,1,1,0,0,1,0,0,0,1,0,1,2
303,1,0,1,0,0,0,0,0,0,0,0,0,1,44
304,0,0,1,0,0,0,0,1,0,1,1,1,0,13
305,0,0,1,1,1,0,1,1,1,0,1,1,1,11
306,0,0,1,0,0,0,0,0,0,1,1,1,1,67
307,0,0,1,0,1,0,0,1,0,0,0,1,0,3
308,0,0,1,0,0,0,0,0,1,1,1,1,1,42
309,0,1,0,1,1,0,0,0,1,0,1,1,1,5
310,0,0,1,0,0,1,1,1,0,0,1,1,1,6
311,1,0,0,0,0,0,1,1,1,0,0,0,1,3
312,0,0,0,1,0,0,0,1,1,1,1,1,1,9
313,0,0,1,0,0,1,0,0,0,0,1,0,1,15
314,0,0,1,0,0,0,0,0,1,1,0,0,1,7
315,1,0,1,0,1,0,0,0,0,0,0,1,1,8
316,0,0,1,0,0,0,1,0,1,1,1,1,1,10
317,0,0,0,0,0,1,1,0,0,0,1,1,0,4
318,0,0,1,1,0,0,0,0,0,0,1,0,1,29
319,0,1,0,0,1,0,0,0,0,1,1,0,1,4
320,0,1,0,0,0,0,0,0,1,0,0,1,1,6
321,0,0,1,0,1,0,1,1,0,0,0,1,0,1
322,0,1,0,1,0,0,0,0,0,1,1,1,1,5
323,0,0,0,1,1,1,0,0,0,0,1,0,1,4
324,0,0,1,0,0,0,1,1,0,0,1,0,1,38
325,0,0,0,0,0,1,1,1,0,0,1,0,1,12
326,0,0,1,0,0,0,1,1,1,0,1,1,1,59
327,0,1,0,1,1,0,0,0,0,0,1,1,1,34
328,0,1,1,0,0,0,0,0,1,0,1,0,1,10
329,0,0,1,1,1,1,1,0,1,0,1,0,1,1
330,0,1,1,0,0,1,1,1,1,0,0,0,1,1
331,0,1,0,1,0,0,0,1,0,0,1,1,1,20
332,0,0,0,0,1,0,0,0,0,0,1,1,0,19
333,0,0,1,1,0,0,0,1,0,0,1,1,0,4
334,0,0,0,1,1,0,0,1,1,1,1,0,1,5
335,0,0,1,0,0,0,0,0,0,1,1,0,1,34
336,1,0,1,1,1,0,0,1,0,0,0,1,1,2
337,0,1,0,0,1,0,0,0,0,0,1,1,1,45
338,0,1,0,0,0,0,1,0,0,0,1,1,1,21
339,0,0,0,1,1,0,0,0,0,0,0,0,1,10
340,0,0,0,0,1,0,0,1,1,0,0,1,1,7
341,0,0,1,0,0,1,0,0,0,1,1,1,1,2
342,0,0,1,0,1,0,1,0,0,0,1,1,1,10
343,1,0,0,1,1,0,0,0,0,0,1,0,1,7
344,1,0,0,0,1,1,0,0,0,0,1,1,1,3
345,0,0,1,0,0,0,0,1,1,0,0,1,0,10
346,1,1,1,1,0,0,0,0,1,1,1,0,0,2
347,1,0,1,0,0,0,0,1,1,0,0,0,1,9
348,0,1,0,0,0,0,0,1,0,1,1,1,1,8
349,0,1,1,0,0,0,0,0,1,1,0,1,1,4
350,0,0,0,0,0,0,0,0,1,1,1,1,0,15
351,1,1,0,0,0,0,0,0,0,0,0,1,1,30
352,1,1,1,0,0,0,0,0,0,0,0,0,1,2
353,0,1,0,0,0,0,0,1,1,0,1,0,1,16
354,0,0,1,0,0,0,0,1,0,0,0,0,1,90
355,0,1,0,1,0,0,0,0,0,0,0,1,1,25
356,0,0,1,0,0,1,0,0,0,0,1,0,0,2
357,0,0,0,1,0,0,0,1,1,1,1,0,1,5
358,1,1,1,0,0,0,0,0,1,1,1,0,1,1
359,0,0,0,0,0,0,0,0,0,1,1,1,0,54
360,0,0,1,1,1,0,0,1,1,0,1,1,1,27
361,1,1,1,1,0,0,0,0,1,1,0,1,1,2
362,0,0,1,0,1,0,0,0,1,0,1,0,1,13
363,1,0,0,0,0,0,1,1,1,0,1,1,1,52
364,1,0,1,1,0,0,0,1,1,1,1,0,1,1
365,1,0,0,0,1,0,1,1,1,0,1,0,1,5
366,1,0,0,1,1,1,0,0,0,0,1,1,1,1
367,0,0,0,1,1,0,0,1,0,0,1,1,0,10
368,0,0,0,1,1,0,0,0,0,0,1,1,0,13
369,1,1,1,1,1,0,0,1,0,0,1,0,1,1
370,0,0,0,1,0,0,1,0,0,0,1,1,1,8
371,1,0,0,0,0,0,1,1,1,1,1,1,1,9
372,0,1,1,0,0,1,0,0,0,0,1,1,1,4
373,1,0,0,0,0,0,0,1,1,1,1,0,0,1
374,0,0,0,1,1,0,0,1,0,0,1,1,1,47
375,0,0,1,1,1,0,1,0,0,0,1,1,1,7
376,0,0,0,1,0,0,0,0,0,1,1,1,1,29
377,0,0,0,0,0,0,1,0,0,0,1,0,1,82
378,0,0,1,1,1,0,0,1,0,0,1,0,1,38
379,0,1,0,0,0,0,0,1,1,1,1,1,1,21
380,0,0,1,0,0,0,1,0,0,0,0,0,1,11
381,1,0,1,0,0,0,0,1,1,1,1,1,1,15
382,1,1,0,0,1,0,0,0,0,0,0,0,1,2
383,0,0,1,1,0,0,0,0,0,1,0,1,0,2
384,1,0,0,0,0,1,0,0,0,0,1,1,0,1
385,0,0,1,0,0,0,1,1,1,1,0,1,0,3
386,0,0,1,1,1,0,0,1,0,0,1,0,0,3
387,0,1,1,1,0,0,0,0,0,0,0,0,1,5
388,0,1,1,1,1,0,0,0,0,0,1,1,1,44
389,0,1,0,0,0,1,1,1,1,0,1,1,1,3
390,0,0,0,0,1,0,0,1,0,0,1,0,1,42
391,0,0,1,0,0,0,1,0,1,0,1,0,1,11
392,0,0,0,0,1,0,0,1,1,0,1,0,1,28
393,1,1,0,1,1,0,0,0,0,0,1,0,1,5
394,0,0,0,1,1,0,0,0,1,1,1,1,1,8
395,0,0,1,1,1,0,0,0,0,1,1,1,1,17
396,0,1,0,0,0,0,0,1,0,0,0,0,1,14
397,0,0,0,1,1,0,0,0,0,0,1,0,0,7
398,0,1,0,1,1,0,1,0,0,0,1,1,1,5
399,0,0,1,0,0,0,0,1,1,1,1,1,1,46
400,1,0,0,1,0,0,0,1,0,0,1,1,1,5
401,0,0,0,1,1,0,1,0,1,1,1,1,1,3
402,0,1,0,0,0,0,0,1,0,0,1,1,0,18
403,1,0,0,1,1,0,0,1,0,0,1,1,1,4
404,0,1,1,1,0,0,0,0,0,0,1,0,1,16
405,1,1,1,1,1,0,0,0,1,1,0,1,1,1
406,0,0,1,0,0,1,1,1,1,0,0,1,1,4
407,1,1,0,0,0,0,0,0,0,1,0,1,1,1
408,0,1,1,1,0,0,0,1,0,1,1,0,1,2
409,0,0,0,1,1,0,0,0,1,0,1,0,1,8
410,0,0,1,0,1,0,1,0,1,0,1,1,1,5
411,0,0,0,0,1,0,0,0,1,1,1,0,1,8
412,0,1,0,1,1,0,0,0,0,0,1,0,1,6
413,0,1,1,1,1,0,0,0,1,0,1,1,1,3
414,1,0,0,0,0,0,0,0,1,1,1,1,1,28
415,1,1,0,0,0,0,0,0,1,1,1,0,1,4
416,1,0,1,0,0,0,0,0,0,1,0,1,1,8
417,0,1,1,0,0,0,1,1,0,0,1,1,1,3
418,1,0,0,0,0,0,0,0,1,0,0,1,1,5
419,0,0,0,0,0,0,1,0,0,0,1,1,0,11
420,0,0,0,0,0,0,0,0,1,0,0,1,0,2
421,1,1,1,0,1,0,0,1,0,0,1,1,1,3
422,1,0,0,0,0,0,0,1,1,1,1,1,1,30
423,0,1,1,0,0,0,0,0,1,0,1,1,1,11
424,0,1,0,0,0,0,0,1,1,1,0,1,1,6
425,0,0,1,1,1,0,0,0,1,1,1,1,1,10
426,0,0,1,1,1,1,0,0,0,0,1,1,1,7
427,0,0,1,0,1,0,0,0,0,0,1,0,0,4
428,0,0,0,1,0,0,0,1,0,1,1,0,0,1
429,0,0,1,0,1,0,0,1,0,0,1,0,0,3
430,0,1,0,1,0,0,0,1,0,0,1,0,0,2
431,0,1,1,1,1,0,0,1,0,0,1,0,1,5
432,0,0,1,0,1,0,0,1,1,0,1,1,1,33
433,0,0,0,1,1,0,0,1,1,1,0,0,1,3
434,0,0,0,0,1,0,1,1,1,0,1,1,1,12
435,0,0,0,0,0,0,1,1,0,0,1,0,1,14
436,0,1,0,0,0,0,0,0,0,0,1,1,0,22
437,1,0,0,0,0,0,0,0,0,1,1,0,1,19
438,0,1,1,1,0,0,1,1,1,0,0,1,1,7
439,1,0,1,0,0,0,0,1,0,1,1,1,1,4
440,0,0,1,1,0,0,0,1,0,0,0,0,1,4
441,0,0,0,0,0,1,0,1,0,1,1,0,1,4
442,1,0,0,1,0,0,0,1,0,0,0,1,1,3
443,0,1,1,0,0,0,0,0,0,1,0,1,1,12
444,1,0,0,0,0,0,0,0,0,0,0,1,0,3
445,0,0,0,1,1,0,0,1,1,0,1,0,1,12
446,0,0,1,1,1,0,1,0,0,0,0,1,1,2
447,0,0,0,0,0,0,0,1,1,1,0,1,1,26
448,0,0,1,0,0,0,1,0,1,0,0,1,1,26
449,0,1,1,0,0,0,0,1,1,0,0,1,1,9
450,0,0,0,1,1,0,1,1,1,0,1,1,1,20
451,1,1,1,0,0,0,0,0,0,0,1,0,1,19
452,0,1,0,0,0,0,1,0,0,0,1,0,1,7
453,0,0,1,0,0,0,0,0,0,1,1,1,0,4
