,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,Data,Data,Data,Data,Data,Data,Data,num
659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
660,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2
661,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
662,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,4
663,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
664,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
665,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
668,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
669,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
670,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
671,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
672,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3
673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
674,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
675,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
676,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2
677,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
678,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
679,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
680,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1
681,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
683,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,6
684,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
685,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3
686,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
687,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
688,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
689,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
690,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2
691,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
692,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4
693,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
694,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
695,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
696,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
697,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
698,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
699,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
700,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2
701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
702,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
703,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
704,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
705,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
706,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
707,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
708,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
710,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
712,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
713,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3
714,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
715,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
716,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
717,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
718,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1
719,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
720,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
721,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2
722,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
723,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
724,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
725,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
726,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
727,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
728,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
729,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
730,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
731,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
732,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
733,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
734,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
735,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
736,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
737,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
738,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
739,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
740,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
741,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
742,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1
743,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
745,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
746,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
748,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
749,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
750,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
751,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
752,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
753,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
754,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
755,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
756,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1
757,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
758,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
759,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
760,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,4
761,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
762,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3
763,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
764,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5
765,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4
766,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
767,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
768,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
770,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2
771,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
772,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
773,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
774,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
775,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4
776,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
777,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
778,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2
779,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2
780,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,2
781,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
782,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
783,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
784,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1
785,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
786,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
787,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
788,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
789,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
790,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
791,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
792,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
793,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
794,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3
795,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
796,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
797,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
798,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
799,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
800,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
801,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
802,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
803,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
804,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
805,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6
807,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
808,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4
809,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
810,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
813,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
815,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
816,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
817,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2
818,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1
819,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
820,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
821,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
822,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
823,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
824,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
825,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
826,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
827,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
828,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
829,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
830,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
831,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
832,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
833,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
834,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
835,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
836,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
837,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
838,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
839,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
840,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
841,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
842,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
843,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
844,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
845,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
846,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
847,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
848,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
849,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,2
850,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1
851,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
853,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,4
854,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
855,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
856,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
857,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
858,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
859,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2
860,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5
861,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
863,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
864,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
865,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
866,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
867,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
868,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
869,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
870,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4
871,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
872,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
873,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
874,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
875,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2
876,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
877,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
878,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
879,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2
880,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,4
881,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
882,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
883,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2
884,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
885,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
886,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
888,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1
889,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
890,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
891,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
892,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
893,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
894,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
896,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
897,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
898,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
901,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
902,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
903,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
904,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
905,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
906,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
907,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
908,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
909,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
910,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1
911,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
912,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2
913,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
914,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
915,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
916,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
917,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
918,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
919,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
920,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3
921,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
922,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
923,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
924,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
925,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2
926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
927,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
928,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
929,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
930,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
931,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3
932,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
934,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
935,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
937,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
938,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
939,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
940,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
941,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1
942,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
943,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
944,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
945,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
946,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
947,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
948,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
949,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
950,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
951,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
952,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4
953,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
954,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
955,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
956,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
957,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
958,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
959,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
960,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
961,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
962,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
963,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
964,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
965,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
966,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,3
967,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,3
968,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
969,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
970,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
971,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
972,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,4
973,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
975,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
976,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
977,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
978,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
979,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
980,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2
981,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
982,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
983,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
984,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
985,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
986,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
987,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
988,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
989,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
